sample_id,source_dataset,source_version,source_path,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,selection_reason,sha256,locator_type,image_locator,annotation_locator,parquet_row_index,output_image,output_annotation,annotation_sha256,materialized_width,materialized_height,materialized_image_format,materialized_readable
cif_0100,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,DJI_20210824100326_0115_SUPR_3072_2304.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100326_0115_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100326_0115_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,11f4b9ad835dc8956dfc39324597c67c048b64cbecc1b2f7d8ba5a206e8eceda,parquet_row,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,881,data/feasibility_v0/images/cif/cif_0100.jpg,data/feasibility_v0/annotations/cif/cif_0100.json,ac4214f074de10185c2cc2c01af2a5752d241f849af70625a8b06065913fef17,1024,1024,JPEG,True
cif_0101,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,DJI_20210601101345_0011_SUPR_3072_2304.JPG,Pille 26/N/DJI_20210601101321_0007_SUPR/DJI_20210601101345_0011_SUPR.JPG,Pille 26/N/DJI_20210601101321_0007_SUPR/DJI_20210601101345_0011_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Algae|Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,42584fd54c9f1f7326adbf81eb610192cc73c36055a4bde0b80d5401b48d3a3f,parquet_row,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,346,data/feasibility_v0/images/cif/cif_0101.jpg,data/feasibility_v0/annotations/cif/cif_0101.json,1e661d6217b9b68c735e2e170b2f55ee5db114fc4f13361b301092dd583a0248,1024,1024,JPEG,True
cif_0102,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,E20W_120607_0079_2304_768.jpg,E20W_120607_0079.jpg,E20W_120607_0079.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,55933a6dd869388078b00c96f4bd660d40d565eda3d8ea92f9534ef22bdc269c,parquet_row,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,603,data/feasibility_v0/images/cif/cif_0102.jpg,data/feasibility_v0/annotations/cif/cif_0102.json,619ed464713347e2e4d27d6aaf6d963df4ed6c5178d3ffb97b82afc38278398f,1024,1024,JPEG,True
cif_0103,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,DJI_20211122111201_0015_SUPR_768_3072.JPG,AB18 - The sloping Part (North)/DJI_20211122111129_0006_SUPR/DJI_20211122111201_0015_SUPR.JPG,AB18 - The sloping Part (North)/DJI_20211122111129_0006_SUPR/DJI_20211122111201_0015_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,e4b04fb0aaa2aae33bb91af72ef87722bd49b29f4be0ea8b5325906e825aa53f,parquet_row,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,1124,data/feasibility_v0/images/cif/cif_0103.jpg,data/feasibility_v0/annotations/cif/cif_0103.json,6c50d495946146a5c520feab27345781072b53d246b15fb35c35dcd6d4084358,1024,1024,JPEG,True
cif_0104,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00023-of-00084.parquet,DJI_20210824113903_0071_SUPR_0_2304.JPG,AB18 - The sloping Part (South)/DJI_20210824113626_0017_SUPR/DJI_20210824113903_0071_SUPR.JPG,AB18 - The sloping Part (South)/DJI_20210824113626_0017_SUPR/DJI_20210824113903_0071_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,159f0f161c93af781e0cba9ba9799af0f7250003e7926373ceacdd078e7cf10a,parquet_row,datasets/CiF-tiled/data/train_tiled-00023-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00023-of-00084.parquet,895,data/feasibility_v0/images/cif/cif_0104.jpg,data/feasibility_v0/annotations/cif/cif_0104.json,41a067df8a9b03720fa8421e05c99d7871acdda30b40866db0e79bc78e775d1e,1024,1024,JPEG,True
cif_0105,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20210824113207_0122_SUPR_2304_2304.JPG,AB18 - The sloping Part (South)/DJI_20210824112738_0016_SUPR/DJI_20210824113207_0122_SUPR.JPG,AB18 - The sloping Part (South)/DJI_20210824112738_0016_SUPR/DJI_20210824113207_0122_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,1886d3e689861585eecc9fd8f6d345f5b78a3cccfa7962cd2d0e837930bbc806,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,198,data/feasibility_v0/images/cif/cif_0105.jpg,data/feasibility_v0/annotations/cif/cif_0105.json,bac8146d97ee4531746a83efbf48fca916b35e1e61654d4ec8c84d60415ba2b7,1024,1024,JPEG,True
cif_0106,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,E17W_120607_0492_768_3072.jpg,E17W_120607_0492.jpg,E17W_120607_0492.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,670fc561b33b6a27ca7defb2f995c8985073a16a56f9f472cd95348acac266e8,parquet_row,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,650,data/feasibility_v0/images/cif/cif_0106.jpg,data/feasibility_v0/annotations/cif/cif_0106.json,33e2bb5cb2d10562384db37648f7213dbb0f621d3c267fdf007cb61fec4d2c29,1024,1024,JPEG,True
cif_0107,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,00012310_20060516_f0700001_20130320180000_0_768.jpg,Concrete/00012310_20060516_f0700001_20130320180000.jpg,Concrete/00012310_20060516_f0700001_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,b20729f135a7237f3d2abdc167d2d1974fe9b4c101e69448a12134fe99f9d296,parquet_row,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,542,data/feasibility_v0/images/cif/cif_0107.jpg,data/feasibility_v0/annotations/cif/cif_0107.json,3c678b25b4685b65f2e9dbf53cfe855de72aaf30c1f586f552f5f4adec7f50f5,1024,1024,JPEG,True
cif_0108,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20210824161813_0037_SUPR_768_3072.JPG,AB18 - The Sloping Part (Center)/DJI_20210824161652_0014_SUPR/DJI_20210824161813_0037_SUPR.JPG,AB18 - The Sloping Part (Center)/DJI_20210824161652_0014_SUPR/DJI_20210824161813_0037_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,973d8457dc3cf9cf73ba19877aee6a253421acd015969985b412e546a101736f,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,828,data/feasibility_v0/images/cif/cif_0108.jpg,data/feasibility_v0/annotations/cif/cif_0108.json,96ee6d64fd22b454e2b9e4a1835aec957e9783c5b37158eefcbd517961712cc5,1024,1024,JPEG,True
cif_0109,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,IMG_9010_1536_2304.jpg,004/dump3/IMG_9010.jpg,004/dump3/IMG_9010.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,fa90a6a947cd61c6be48e75ea19efe60a10c91195bf23462417baa5c7f20683a,parquet_row,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,218,data/feasibility_v0/images/cif/cif_0109.jpg,data/feasibility_v0/annotations/cif/cif_0109.json,4d98b4fb88868d8348be210703438d0faffa47f9a0121984ac4dc7d5d667dea8,1024,1024,JPEG,True
cif_0110,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,DJI_20210824131824_0113_SUPR_3840_0.JPG,AB18 - The sloping Part (South)/DJI_20210824131416_0007_SUPR/DJI_20210824131824_0113_SUPR.JPG,AB18 - The sloping Part (South)/DJI_20210824131416_0007_SUPR/DJI_20210824131824_0113_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,f1869b53c1029b757f1c005e9c5c374e3363458855145c6c1315b8c38f86a804,parquet_row,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,321,data/feasibility_v0/images/cif/cif_0110.jpg,data/feasibility_v0/annotations/cif/cif_0110.json,417b68d1504636b2c2e2ff103bc03c086e1a2545a0d504850348e9d4e70aa692,1024,1024,JPEG,True
cif_0111,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20211122110930_0029_SUPR_3072_1536.JPG,AB18 - The sloping Part (North)/DJI_20211122110830_0005_SUPR/DJI_20211122110930_0029_SUPR.JPG,AB18 - The sloping Part (North)/DJI_20211122110830_0005_SUPR/DJI_20211122110930_0029_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Algae|Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,3fec4de773ce50ce2dbfcec1444a8de2d15d99c37d5f25b3ee08505b8c526075,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,468,data/feasibility_v0/images/cif/cif_0111.jpg,data/feasibility_v0/annotations/cif/cif_0111.json,8b2a82f0eedf68d3f0eec6966b1fcda6edb95122fb57e7121f825f67df1c1463,1024,1024,JPEG,True
cif_0112,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20210824100401_0131_SUPR_0_0.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100401_0131_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100401_0131_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,58222e10f19b1135d10f2d7826fef61f57cf3cb2c884f8481271ac3dc3fe910b,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,1216,data/feasibility_v0/images/cif/cif_0112.jpg,data/feasibility_v0/annotations/cif/cif_0112.json,19b3c0377ac358c5dda4d9828e3f7de822bd16a882e7d003cb2bc129d204a3b0,1024,1024,JPEG,True
cif_0113,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00045-of-00084.parquet,DJI_20210602142328_0011_SUPR_3840_3072.JPG,Pille 23/S/DJI_20210602142304_0007_SUPR/DJI_20210602142328_0011_SUPR.JPG,Pille 23/S/DJI_20210602142304_0007_SUPR/DJI_20210602142328_0011_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,d8295b289fcca7d66e4f084b3c2a6d4dbd99f948b0c1a11cc5ea0fd2fa6416bc,parquet_row,datasets/CiF-tiled/data/train_tiled-00045-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00045-of-00084.parquet,822,data/feasibility_v0/images/cif/cif_0113.jpg,data/feasibility_v0/annotations/cif/cif_0113.json,70607788e16108e2629dff1c8a45a2d153209d9020e8574b0d2cef4c140ac3c9,1024,1024,JPEG,True
cif_0114,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,IMG_0363_768_2304.jpg,002/dump1/IMG_0363.jpg,002/dump1/IMG_0363.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,9b8d38bff2c63ba83c3b894917fae9b4df66b6d15a9f139fbbe8c06c730a044b,parquet_row,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,1175,data/feasibility_v0/images/cif/cif_0114.jpg,data/feasibility_v0/annotations/cif/cif_0114.json,43014af6bf615e5ebf7b650e1c3c7ae21bddcf4363b9bb07ee20656c82a9805d,1024,1024,JPEG,True
cif_0115,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,ORE2020A_20200807_172044_PW06_IMGZOOM_DJI_20200807172044_0398_ZOOM_3072_2304.JPG,West_approach/PW06/ORE2020A_20200807_172044_PW06_IMGZOOM_DJI_20200807172044_0398_ZOOM.JPG,West_approach/PW06/ORE2020A_20200807_172044_PW06_IMGZOOM_DJI_20200807172044_0398_ZOOM.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,656e4982f67328fb5b6158e3986b2733467cb19920220a078c5894b89091f481,parquet_row,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,354,data/feasibility_v0/images/cif/cif_0115.jpg,data/feasibility_v0/annotations/cif/cif_0115.json,749797c0d0ccd9be938523b0dd5d9db0ebb8440aa5c774984b9c9f2f8a150842,1024,1024,JPEG,True
cif_0116,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20211122111248_0038_SUPR_1536_768.JPG,AB18 - The sloping Part (North)/DJI_20211122111129_0006_SUPR/DJI_20211122111248_0038_SUPR.JPG,AB18 - The sloping Part (North)/DJI_20211122111129_0006_SUPR/DJI_20211122111248_0038_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,acc1af01d1b7032b00b60a599076b80d440bbcabb140af5c4dfe76150bd88219,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,859,data/feasibility_v0/images/cif/cif_0116.jpg,data/feasibility_v0/annotations/cif/cif_0116.json,6bd09ace55c26223822f83ec80e73ba7993cad595e1ae7f9741c5f33fe3a772c,1024,1024,JPEG,True
cif_0117,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00023-of-00084.parquet,DJI_20211122114211_0042_SUPR_3072_3072.JPG,AB18 - The sloping Part (North)/DJI_20211122114043_0013_SUPR/DJI_20211122114211_0042_SUPR.JPG,AB18 - The sloping Part (North)/DJI_20211122114043_0013_SUPR/DJI_20211122114211_0042_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,d7d67a23724ea5f6503d625590f2cea14f44a92a0a1e07d51ded396de1f4f7e2,parquet_row,datasets/CiF-tiled/data/train_tiled-00023-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00023-of-00084.parquet,1183,data/feasibility_v0/images/cif/cif_0117.jpg,data/feasibility_v0/annotations/cif/cif_0117.json,90e85914fb02d2470ae64341ba8a8bdd897905adbe0eba67a7cef3db9c45ad1c,1024,1024,JPEG,True
cif_0118,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00015-of-00084.parquet,DJI_20210824100317_0111_SUPR_2304_3072.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100317_0111_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100317_0111_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,7f9b9edb7cc021e0fe049a98a4128f9701fb7f3ec52cac40d3a8224ee9c605fb,parquet_row,datasets/CiF-tiled/data/train_tiled-00015-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00015-of-00084.parquet,540,data/feasibility_v0/images/cif/cif_0118.jpg,data/feasibility_v0/annotations/cif/cif_0118.json,24b06f5ac5d785a0c4407ddaaaa82f370cd38bcaa88d1ccbee76eed8b03a72c6,1024,1024,JPEG,True
cif_0119,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,ORE2020A_20200807_181952_PW06_IMGZOOM_DJI_20200807181952_0454_ZOOM_768_768.JPG,West_approach/PW06/ORE2020A_20200807_181952_PW06_IMGZOOM_DJI_20200807181952_0454_ZOOM.JPG,West_approach/PW06/ORE2020A_20200807_181952_PW06_IMGZOOM_DJI_20200807181952_0454_ZOOM.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,368bef5d1acf51849ca6a272bffee6e44155bcbdadd37bfc0d7f2d7a6093a4d6,parquet_row,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,619,data/feasibility_v0/images/cif/cif_0119.jpg,data/feasibility_v0/annotations/cif/cif_0119.json,0566c7920f2897cf21830d10f1790816e69901745fd2276516c6d0a947ee41ca,1024,1024,JPEG,True
cif_0120,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20210824102036_0037_SUPR_3840_2304.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824101915_0008_SUPR/DJI_20210824102036_0037_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824101915_0008_SUPR/DJI_20210824102036_0037_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Crack,9923645b23f9f6202bcbb302a88bc937c1b0b2b522e0e40d16ae3b5b682ba52e,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,905,data/feasibility_v0/images/cif/cif_0120.jpg,data/feasibility_v0/annotations/cif/cif_0120.json,d1167d62ba568fc4a6ddd7eded20d3ff69956006f00417b9a13df4ee0b3b60c5,1024,1024,JPEG,True
s2ds_0001,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/125.png,125,S2DS:125,S2DS:125,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,5e0131ab2529cc7cc73fe86a5a29d37ee72c3ff09979af16fc9fc3a323ae3126,zip_member,datasets/building-target/S2DS/s2ds.zip::train/125.png,datasets/building-target/S2DS/s2ds.zip::train/125_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0001.png,data/feasibility_v0/annotations/s2ds/s2ds_0001.png,e42beb9904d171f7f83404cc2961930e76d5378a0d3ca40f3a8fce60447388be,1024,1024,PNG,True
s2ds_0002,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/027.png,027,S2DS:027,S2DS:027,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,23390864bb527dbf3282624a5ecb09727fef32fe73d3b12cb577d45994013167,zip_member,datasets/building-target/S2DS/s2ds.zip::train/027.png,datasets/building-target/S2DS/s2ds.zip::train/027_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0002.png,data/feasibility_v0/annotations/s2ds/s2ds_0002.png,358ea3b72708c548c3fcc496ccf1a1e409ddd8cf200e046272a96fe24c2aec9b,1024,1024,PNG,True
s2ds_0003,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/235.png,235,S2DS:235,S2DS:235,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,1b5e827abbbfd8917fc7c7c8fa72da5d9b2ec6401f254eccdf3856709f43d43b,zip_member,datasets/building-target/S2DS/s2ds.zip::train/235.png,datasets/building-target/S2DS/s2ds.zip::train/235_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0003.png,data/feasibility_v0/annotations/s2ds/s2ds_0003.png,46abe086a02cd190b52f5c63d24a5cb075518cb94c029c5ae8a53be7c4a409e9,1024,1024,PNG,True
s2ds_0004,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/425.png,425,S2DS:425,S2DS:425,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,dd16f901d384484412778b45effa87a37428e7e28ed7f85a61da52c7c7bd418a,zip_member,datasets/building-target/S2DS/s2ds.zip::train/425.png,datasets/building-target/S2DS/s2ds.zip::train/425_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0004.png,data/feasibility_v0/annotations/s2ds/s2ds_0004.png,0174470efc1b5b8fc5a0e9022d19627ce9eff5d5a44a0c0f9380942abd20f295,1024,1024,PNG,True
s2ds_0005,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/106.png,106,S2DS:106,S2DS:106,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,03c149715204aa60b9a262d551a794752eba5ba102405e9681bb6bcbcadc2c24,zip_member,datasets/building-target/S2DS/s2ds.zip::train/106.png,datasets/building-target/S2DS/s2ds.zip::train/106_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0005.png,data/feasibility_v0/annotations/s2ds/s2ds_0005.png,8c192d1a09b885bde5bbff15ed3bf5331c8e4fa609d22b9f601209b1b66ece7e,1024,1024,PNG,True
s2ds_0006,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/341.png,341,S2DS:341,S2DS:341,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,d56f0fac592f78a320aae8da42b07c2ac69535bd7a187b2823aa474d2ea43212,zip_member,datasets/building-target/S2DS/s2ds.zip::train/341.png,datasets/building-target/S2DS/s2ds.zip::train/341_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0006.png,data/feasibility_v0/annotations/s2ds/s2ds_0006.png,23459649d3d2b4e9c44979f5ba38e5def87ecf600f73190ddc788be73409642e,1024,1024,PNG,True
s2ds_0007,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/266.png,266,S2DS:266,S2DS:266,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,03993e7f597534b8c5aa9d8ec4e81300c37ce75ac27e5b137fd3e33309acfe5c,zip_member,datasets/building-target/S2DS/s2ds.zip::train/266.png,datasets/building-target/S2DS/s2ds.zip::train/266_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0007.png,data/feasibility_v0/annotations/s2ds/s2ds_0007.png,c2cd7ce53c8eabbab72386b61a204fba06b1c1088bc09b8e9b1a8ee73c1eec6f,1024,1024,PNG,True
