sample_id,source_dataset,source_version,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,sha256,output_image,normalized_annotation,normalized_annotation_sha256,target_annotation_count,segmentation_annotation_count,geometry_qc,test_locked,task,eligibility,geometry
cubit_train_cr1_2565,CUBIT-InSeg,official_2026_release,CR1_2565,CR1_2565,cubit:train:cr1_2565,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,1d581e75447adea5b014d534b63936cdedb139e4748808b2019fe9fe4589880e,data/v1/images/cubit/cubit_train_cr1_2565.jpg,data/v1/annotations/cubit/cubit_train_cr1_2565.json,db6c7f0d20fdbf17aea96c1a9d0d8e5994b386178f2e9202171b445639861652,18,18,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2566,CUBIT-InSeg,official_2026_release,CR1_2566,CR1_2566,cubit:train:cr1_2566,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,4d4c70fe81cc38d45fe90b628d75db2a1ed929d25f972905ae67fef41696faf3,data/v1/images/cubit/cubit_train_cr1_2566.jpg,data/v1/annotations/cubit/cubit_train_cr1_2566.json,7814b3710e5d9872fe60c8efc9dd987f7896581927b506f9eadcfb5d94d3b090,18,18,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2568,CUBIT-InSeg,official_2026_release,CR1_2568,CR1_2568,cubit:train:cr1_2568,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,b9f71ce4d68d56bce710ae0603d61cb2264f2bcbc565a00224932ea8b8156fe3,data/v1/images/cubit/cubit_train_cr1_2568.jpg,data/v1/annotations/cubit/cubit_train_cr1_2568.json,7154cc8a8fa9d1ac58b1e6433e3ea79f11837a0203390c2f59fbb0c84ebffba5,23,23,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2569,CUBIT-InSeg,official_2026_release,CR1_2569,CR1_2569,cubit:train:cr1_2569,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,e07459449eaf92dbb125195092837c51d174c0d7f92e33c56b2ed060991c8e66,data/v1/images/cubit/cubit_train_cr1_2569.jpg,data/v1/annotations/cubit/cubit_train_cr1_2569.json,cb2f223925017f40d5190a8d67f8d3966d0a642257515f7871ca4e5b3a154028,24,24,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_257,CUBIT-InSeg,official_2026_release,CR1_257,CR1_257,cubit:train:cr1_257,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,35def98db9a3756fcbd1208d2ce20342f2f66e45c26bccd0bc0c516ca698fbc8,data/v1/images/cubit/cubit_train_cr1_257.jpg,data/v1/annotations/cubit/cubit_train_cr1_257.json,cc9075620d520878f74221b9eee3f634add9105da5cd3752c3ea6d4bb99ce4bb,9,9,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2570,CUBIT-InSeg,official_2026_release,CR1_2570,CR1_2570,cubit:train:cr1_2570,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,527e60913b5e129358ad0fca68a14744b60c40ae6e8c775e4b8f09fcff971675,data/v1/images/cubit/cubit_train_cr1_2570.jpg,data/v1/annotations/cubit/cubit_train_cr1_2570.json,df34b7fd6aabb5ab65b4f0c48e48b28d33ff795a044b976ace5df00c7c0994fc,22,22,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2571,CUBIT-InSeg,official_2026_release,CR1_2571,CR1_2571,cubit:train:cr1_2571,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,bcd5c5732eeacae1b6630f29bb987685e804f0781b25643fd6dd006af15d5c77,data/v1/images/cubit/cubit_train_cr1_2571.jpg,data/v1/annotations/cubit/cubit_train_cr1_2571.json,a27f5f460b1de94bc3501f2665c36d161816e04a0b1deb710e31dcafeca297b7,22,22,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2572,CUBIT-InSeg,official_2026_release,CR1_2572,CR1_2572,cubit:train:cr1_2572,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,bb8513d799bfbb25cd0c0c2708671a704ba7ffad9dfb0bdcc2a681d50d3932c8,data/v1/images/cubit/cubit_train_cr1_2572.jpg,data/v1/annotations/cubit/cubit_train_cr1_2572.json,7e9f600fc9807dff79f4034b20ccfe7fc63900675086bac18b052c4d234c8201,23,23,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2573,CUBIT-InSeg,official_2026_release,CR1_2573,CR1_2573,cubit:train:cr1_2573,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,efd5f299bc2654aa7285a38560505a1c7b253d304f9eda766f344847b7ba1729,data/v1/images/cubit/cubit_train_cr1_2573.jpg,data/v1/annotations/cubit/cubit_train_cr1_2573.json,38910e28188ab5a164ec06e0ac4c5a4d71f613b631eb955705b5643d44c24a9e,24,24,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2574,CUBIT-InSeg,official_2026_release,CR1_2574,CR1_2574,cubit:train:cr1_2574,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,e6c5d0c8372196eee76b8192fed8949bc23af7279a0f9349a3aea3c022f3bb6c,data/v1/images/cubit/cubit_train_cr1_2574.jpg,data/v1/annotations/cubit/cubit_train_cr1_2574.json,7706995a1bba854fc2e6d1e46c8c7ca23d41b4507db17e509496b0f38de652c4,24,24,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2575,CUBIT-InSeg,official_2026_release,CR1_2575,CR1_2575,cubit:train:cr1_2575,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,9e94c2bbe6060f2e199743734443cf5eee8fed62c524032e67f40695e91fa3ad,data/v1/images/cubit/cubit_train_cr1_2575.jpg,data/v1/annotations/cubit/cubit_train_cr1_2575.json,c13fe4a4927e39eaf33f18c08dc75889ee57d130d6146546bde8a48288318404,25,25,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2576,CUBIT-InSeg,official_2026_release,CR1_2576,CR1_2576,cubit:train:cr1_2576,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,0bec30fea4194989a655a6b7a49993c347a6d88445735395d6849d4ec1c01071,data/v1/images/cubit/cubit_train_cr1_2576.jpg,data/v1/annotations/cubit/cubit_train_cr1_2576.json,fa58b452d729165d5275338f0529555faf936a536fda378ea711f6efb3784f4e,23,23,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2577,CUBIT-InSeg,official_2026_release,CR1_2577,CR1_2577,cubit:train:cr1_2577,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,8fc88c3b7ea46971fe95a37abf2a58def4729cdc564d5e8902cc0b4749d909ff,data/v1/images/cubit/cubit_train_cr1_2577.jpg,data/v1/annotations/cubit/cubit_train_cr1_2577.json,7b846d65c139b9e6d12ecd9f758b52eedfe00a1ff55b6e17741b6aa3ae2402e2,23,23,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2579,CUBIT-InSeg,official_2026_release,CR1_2579,CR1_2579,cubit:train:cr1_2579,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,d51b1e7aa80fd6d16cc35b23d4d317c46610aa18597645cab75d32faf6e329f8,data/v1/images/cubit/cubit_train_cr1_2579.jpg,data/v1/annotations/cubit/cubit_train_cr1_2579.json,6fc31bb561e2988365d91028de16c6f51150afbb003391bfdd1a98412e7b91bc,15,15,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_258,CUBIT-InSeg,official_2026_release,CR1_258,CR1_258,cubit:train:cr1_258,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,de96db82b25c4cd919eef4b46251be7a571819ff70efc3845892dc4b4e2fa9ec,data/v1/images/cubit/cubit_train_cr1_258.jpg,data/v1/annotations/cubit/cubit_train_cr1_258.json,340c7e29d4728e3dc01ce8cd03cf565cf9e9b2ed69c65c6d0f84c7c1370c40c5,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2580,CUBIT-InSeg,official_2026_release,CR1_2580,CR1_2580,cubit:train:cr1_2580,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,e612216f5e5e3b015d7506368f278114cad0815b28737b9793e7b842668eac33,data/v1/images/cubit/cubit_train_cr1_2580.jpg,data/v1/annotations/cubit/cubit_train_cr1_2580.json,6a92069458e987b59de4c51948ec2272874755755350000de7141d428f3173aa,15,15,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2583,CUBIT-InSeg,official_2026_release,CR1_2583,CR1_2583,cubit:train:cr1_2583,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,d054dd8c6b7d65f7628ec70d5e0ad1080ff15f55b2858f18f846c1d9b564a55d,data/v1/images/cubit/cubit_train_cr1_2583.jpg,data/v1/annotations/cubit/cubit_train_cr1_2583.json,e86a9e00db8dabdc50143d71ef622dea00593250cc1fb752653110b8c01c1233,15,15,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2584,CUBIT-InSeg,official_2026_release,CR1_2584,CR1_2584,cubit:train:cr1_2584,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,4f6438031c7b87ab9cd983a9bcbcf9c12a4a06c85805fb16b5a0ee1da0c261aa,data/v1/images/cubit/cubit_train_cr1_2584.jpg,data/v1/annotations/cubit/cubit_train_cr1_2584.json,18d9550cca5a19c34b5d7faaeecb0112d1e91c8c7248abfea1bea7483649ff8e,15,15,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2586,CUBIT-InSeg,official_2026_release,CR1_2586,CR1_2586,cubit:train:cr1_2586,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,78578266b1578d3ed71a391fc994fb2cdf7e7ad7850c094b983ac0d52b162626,data/v1/images/cubit/cubit_train_cr1_2586.jpg,data/v1/annotations/cubit/cubit_train_cr1_2586.json,1a73d902e24779372fe7eee70aabacf79d5ca4fd3c64ac99a2d6d4cc32c59aff,17,17,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2587,CUBIT-InSeg,official_2026_release,CR1_2587,CR1_2587,cubit:train:cr1_2587,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,0bf0e24922be325c9c9c0498bfb8480fb0112c19ccfdb8b26aa59a418bd84b57,data/v1/images/cubit/cubit_train_cr1_2587.jpg,data/v1/annotations/cubit/cubit_train_cr1_2587.json,27e9e93bc6234019ba989600ce5ee7513462d851a1aedac7636ab11b2baf2ac8,17,17,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2588,CUBIT-InSeg,official_2026_release,CR1_2588,CR1_2588,cubit:train:cr1_2588,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,5ba1e7c311bf8b6b7feecd6b84fec89ef0d02b697e2dc5f52f761c427c3d3eaa,data/v1/images/cubit/cubit_train_cr1_2588.jpg,data/v1/annotations/cubit/cubit_train_cr1_2588.json,8c59e4c2aac361dacd2a0405bfbf21a6e0f372d632b1627e3714ac84d584ac16,17,17,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2589,CUBIT-InSeg,official_2026_release,CR1_2589,CR1_2589,cubit:train:cr1_2589,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,dbfa819cc884c793bccb2e359d113eb831fe6808cf416efc59e1a51ad68869f3,data/v1/images/cubit/cubit_train_cr1_2589.jpg,data/v1/annotations/cubit/cubit_train_cr1_2589.json,5d5481e99bb9328b91322f2148fa4c46d74e3a629b9803b003cd80ec4221d6a4,16,16,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_259,CUBIT-InSeg,official_2026_release,CR1_259,CR1_259,cubit:train:cr1_259,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,a933d9e333981723974c9b9a1a652a2dbc997ed67af9124139f3b45dcd75aa38,data/v1/images/cubit/cubit_train_cr1_259.jpg,data/v1/annotations/cubit/cubit_train_cr1_259.json,a75c03b87f036e06ba11c2f87a733285490ba45141ccbb734fb81bdb4f5f0940,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2590,CUBIT-InSeg,official_2026_release,CR1_2590,CR1_2590,cubit:train:cr1_2590,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,923abdc531339066cc395e5c5eacf203402d1d450024d1a3fd29b82c4119ab26,data/v1/images/cubit/cubit_train_cr1_2590.jpg,data/v1/annotations/cubit/cubit_train_cr1_2590.json,2ff30acd3e521d4182bb2139cd4f6d4b6f5f341380485a95727b0562af97191e,16,16,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2591,CUBIT-InSeg,official_2026_release,CR1_2591,CR1_2591,cubit:train:cr1_2591,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,95e110f7a8afbb8cbd9faaf11262b9e807444be05cda06c2df94f017e73d5c10,data/v1/images/cubit/cubit_train_cr1_2591.jpg,data/v1/annotations/cubit/cubit_train_cr1_2591.json,6ebcfb771329e489baacdf34f50757e4df5a993e90f8564bf8265a9c98535211,17,17,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2592,CUBIT-InSeg,official_2026_release,CR1_2592,CR1_2592,cubit:train:cr1_2592,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,f6be821a2b33b33cebfd6017ea56d6ace37fc5a8cbe962aa4e6528d1b4001c4d,data/v1/images/cubit/cubit_train_cr1_2592.jpg,data/v1/annotations/cubit/cubit_train_cr1_2592.json,01f2110c1ec403a13b41cadf7bb29973caad943655feb4b8ffde232548b148b5,17,17,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2593,CUBIT-InSeg,official_2026_release,CR1_2593,CR1_2593,cubit:train:cr1_2593,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,d700e4eebb01fbc261e44dfa8c12e8492c671b7e365d048b1bc0a381d36bfca9,data/v1/images/cubit/cubit_train_cr1_2593.jpg,data/v1/annotations/cubit/cubit_train_cr1_2593.json,a07c524fb9ae09e3b78eb27a93cb388e3a29f5f3c6508b44587b2f918afc45eb,16,16,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2595,CUBIT-InSeg,official_2026_release,CR1_2595,CR1_2595,cubit:train:cr1_2595,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,e7f5380676ac52de4ad431adb90430ba6ef2eaa8eec2a4ed6fc336b20bb3ff2e,data/v1/images/cubit/cubit_train_cr1_2595.jpg,data/v1/annotations/cubit/cubit_train_cr1_2595.json,93975eb10a069337d494671e7b04bbbd84bf4d2db4f5cfadf69bfe639a52e90b,16,16,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2596,CUBIT-InSeg,official_2026_release,CR1_2596,CR1_2596,cubit:train:cr1_2596,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,c8c1c7da3805d81a01688a79212c93a28dc99fd8a29c039025e5d3fd7ff8e8ff,data/v1/images/cubit/cubit_train_cr1_2596.jpg,data/v1/annotations/cubit/cubit_train_cr1_2596.json,689c61a5e45bf740f840720f7184f4dfa12b3b89b5f984c7a4a8ce7e6238fb94,16,16,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2597,CUBIT-InSeg,official_2026_release,CR1_2597,CR1_2597,cubit:train:cr1_2597,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,1ed9c2672c02ee6392a8dbcab570b2cef43a5c3778c7f4f8a96b1e120149d6e4,data/v1/images/cubit/cubit_train_cr1_2597.jpg,data/v1/annotations/cubit/cubit_train_cr1_2597.json,81c6012252babcdece297b3cc8846446b8e02cb112427493079bce3904290f01,19,19,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2598,CUBIT-InSeg,official_2026_release,CR1_2598,CR1_2598,cubit:train:cr1_2598,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,08fe25939d2305e43f222e2e6be3ceeb565a4936123165500e9c7ed48b7bfa21,data/v1/images/cubit/cubit_train_cr1_2598.jpg,data/v1/annotations/cubit/cubit_train_cr1_2598.json,31c56b1ce79c9ff1cd23834d2628b4b208db11512d2a79ddbda42efb544a860f,18,18,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2599,CUBIT-InSeg,official_2026_release,CR1_2599,CR1_2599,cubit:train:cr1_2599,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,bcc30b453e05c14ee40aa41f07bef8bb5d0efdf3e3151ecf08d7a2c47692518b,data/v1/images/cubit/cubit_train_cr1_2599.jpg,data/v1/annotations/cubit/cubit_train_cr1_2599.json,2ac458db4fdf4a3ea3236e573eafa2ac08435b7c7c4ad374a019400ec329d416,18,18,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_26,CUBIT-InSeg,official_2026_release,CR1_26,CR1_26,cubit:train:cr1_26,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,94098a394874df2c668d0d67ea62bd3b695d3d0fb3287063c88cc704122e3700,data/v1/images/cubit/cubit_train_cr1_26.jpg,data/v1/annotations/cubit/cubit_train_cr1_26.json,c48e6c6d8fdcd5a1465c3b89b543c4f04c4abb7d35d4abee155f69701c26d37d,1,1,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_260,CUBIT-InSeg,official_2026_release,CR1_260,CR1_260,cubit:train:cr1_260,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,9dbf6d8e9434132b4359df1fc14d98aa237f6cd4935ee66dbb0977adcd2631f9,data/v1/images/cubit/cubit_train_cr1_260.jpg,data/v1/annotations/cubit/cubit_train_cr1_260.json,83bc7d2ef6f7e6b8f2d72d3e539d756b9e48d177df64506e71a653fa04695a69,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2600,CUBIT-InSeg,official_2026_release,CR1_2600,CR1_2600,cubit:train:cr1_2600,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,9f4338fd00b1240319deaf50dea58ade02efd68849721de4076d0285c0e73e95,data/v1/images/cubit/cubit_train_cr1_2600.jpg,data/v1/annotations/cubit/cubit_train_cr1_2600.json,bb93f4675a4951302ec643ae33de620e1a7143e3b8c60f7726c7eb69d6d14bcf,18,18,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2602,CUBIT-InSeg,official_2026_release,CR1_2602,CR1_2602,cubit:train:cr1_2602,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,3a308b46317ade5fa68457eb50ff51d46c135392ad72f0f1d7e4dbb061e16568,data/v1/images/cubit/cubit_train_cr1_2602.jpg,data/v1/annotations/cubit/cubit_train_cr1_2602.json,0027f4c31d5f71ab0c7c62798bc3618df9cef5367dcc03d2c59caf28096b2f85,19,19,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_2604,CUBIT-InSeg,official_2026_release,CR1_2604,CR1_2604,cubit:train:cr1_2604,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,792cef7c67725e2cad73768d0c388271099e37efa1b0335a1b733daab14c2104,data/v1/images/cubit/cubit_train_cr1_2604.jpg,data/v1/annotations/cubit/cubit_train_cr1_2604.json,90a9827f2716b5a61c75af838b29636a47172a4c70c1f75f4c864bb425494bc1,10,10,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
