sample_id,source_dataset,source_version,source_path,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,selection_reason,sha256,locator_type,image_locator,annotation_locator,parquet_row_index,output_image,output_annotation
cif_0107,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,00012310_20060516_f0700001_20130320180000_0_768.jpg,Concrete/00012310_20060516_f0700001_20130320180000.jpg,Concrete/00012310_20060516_f0700001_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,542,data/feasibility_v0/images/cif/cif_0107.jpg,data/feasibility_v0/annotations/cif/cif_0107.json
cif_0108,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20210824161813_0037_SUPR_768_3072.JPG,AB18 - The Sloping Part (Center)/DJI_20210824161652_0014_SUPR/DJI_20210824161813_0037_SUPR.JPG,AB18 - The Sloping Part (Center)/DJI_20210824161652_0014_SUPR/DJI_20210824161813_0037_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,828,data/feasibility_v0/images/cif/cif_0108.jpg,data/feasibility_v0/annotations/cif/cif_0108.json
cif_0109,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,IMG_9010_1536_2304.jpg,004/dump3/IMG_9010.jpg,004/dump3/IMG_9010.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,218,data/feasibility_v0/images/cif/cif_0109.jpg,data/feasibility_v0/annotations/cif/cif_0109.json
cif_0110,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,DJI_20210824131824_0113_SUPR_3840_0.JPG,AB18 - The sloping Part (South)/DJI_20210824131416_0007_SUPR/DJI_20210824131824_0113_SUPR.JPG,AB18 - The sloping Part (South)/DJI_20210824131416_0007_SUPR/DJI_20210824131824_0113_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,321,data/feasibility_v0/images/cif/cif_0110.jpg,data/feasibility_v0/annotations/cif/cif_0110.json
cif_0111,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20211122110930_0029_SUPR_3072_1536.JPG,AB18 - The sloping Part (North)/DJI_20211122110830_0005_SUPR/DJI_20211122110930_0029_SUPR.JPG,AB18 - The sloping Part (North)/DJI_20211122110830_0005_SUPR/DJI_20211122110930_0029_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Algae|Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,468,data/feasibility_v0/images/cif/cif_0111.jpg,data/feasibility_v0/annotations/cif/cif_0111.json
cif_0112,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20210824100401_0131_SUPR_0_0.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100401_0131_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100401_0131_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,1216,data/feasibility_v0/images/cif/cif_0112.jpg,data/feasibility_v0/annotations/cif/cif_0112.json
cif_0113,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00045-of-00084.parquet,DJI_20210602142328_0011_SUPR_3840_3072.JPG,Pille 23/S/DJI_20210602142304_0007_SUPR/DJI_20210602142328_0011_SUPR.JPG,Pille 23/S/DJI_20210602142304_0007_SUPR/DJI_20210602142328_0011_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00045-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00045-of-00084.parquet,822,data/feasibility_v0/images/cif/cif_0113.jpg,data/feasibility_v0/annotations/cif/cif_0113.json
cif_0114,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,IMG_0363_768_2304.jpg,002/dump1/IMG_0363.jpg,002/dump1/IMG_0363.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,1175,data/feasibility_v0/images/cif/cif_0114.jpg,data/feasibility_v0/annotations/cif/cif_0114.json
cif_0115,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,ORE2020A_20200807_172044_PW06_IMGZOOM_DJI_20200807172044_0398_ZOOM_3072_2304.JPG,West_approach/PW06/ORE2020A_20200807_172044_PW06_IMGZOOM_DJI_20200807172044_0398_ZOOM.JPG,West_approach/PW06/ORE2020A_20200807_172044_PW06_IMGZOOM_DJI_20200807172044_0398_ZOOM.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,354,data/feasibility_v0/images/cif/cif_0115.jpg,data/feasibility_v0/annotations/cif/cif_0115.json
cif_0116,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20211122111248_0038_SUPR_1536_768.JPG,AB18 - The sloping Part (North)/DJI_20211122111129_0006_SUPR/DJI_20211122111248_0038_SUPR.JPG,AB18 - The sloping Part (North)/DJI_20211122111129_0006_SUPR/DJI_20211122111248_0038_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,859,data/feasibility_v0/images/cif/cif_0116.jpg,data/feasibility_v0/annotations/cif/cif_0116.json
cif_0117,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00023-of-00084.parquet,DJI_20211122114211_0042_SUPR_3072_3072.JPG,AB18 - The sloping Part (North)/DJI_20211122114043_0013_SUPR/DJI_20211122114211_0042_SUPR.JPG,AB18 - The sloping Part (North)/DJI_20211122114043_0013_SUPR/DJI_20211122114211_0042_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00023-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00023-of-00084.parquet,1183,data/feasibility_v0/images/cif/cif_0117.jpg,data/feasibility_v0/annotations/cif/cif_0117.json
cif_0118,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00015-of-00084.parquet,DJI_20210824100317_0111_SUPR_2304_3072.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100317_0111_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100317_0111_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00015-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00015-of-00084.parquet,540,data/feasibility_v0/images/cif/cif_0118.jpg,data/feasibility_v0/annotations/cif/cif_0118.json
cif_0119,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,ORE2020A_20200807_181952_PW06_IMGZOOM_DJI_20200807181952_0454_ZOOM_768_768.JPG,West_approach/PW06/ORE2020A_20200807_181952_PW06_IMGZOOM_DJI_20200807181952_0454_ZOOM.JPG,West_approach/PW06/ORE2020A_20200807_181952_PW06_IMGZOOM_DJI_20200807181952_0454_ZOOM.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,619,data/feasibility_v0/images/cif/cif_0119.jpg,data/feasibility_v0/annotations/cif/cif_0119.json
cif_0120,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,DJI_20210824102036_0037_SUPR_3840_2304.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824101915_0008_SUPR/DJI_20210824102036_0037_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824101915_0008_SUPR/DJI_20210824102036_0037_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00030-of-00084.parquet,905,data/feasibility_v0/images/cif/cif_0120.jpg,data/feasibility_v0/annotations/cif/cif_0120.json
s2ds_0001,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/125.png,125,S2DS:125,S2DS:125,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/125.png,datasets/building-target/S2DS/s2ds.zip::train/125_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0001.png,data/feasibility_v0/annotations/s2ds/s2ds_0001.png
s2ds_0002,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/027.png,027,S2DS:027,S2DS:027,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/027.png,datasets/building-target/S2DS/s2ds.zip::train/027_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0002.png,data/feasibility_v0/annotations/s2ds/s2ds_0002.png
s2ds_0003,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/235.png,235,S2DS:235,S2DS:235,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/235.png,datasets/building-target/S2DS/s2ds.zip::train/235_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0003.png,data/feasibility_v0/annotations/s2ds/s2ds_0003.png
s2ds_0004,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/425.png,425,S2DS:425,S2DS:425,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/425.png,datasets/building-target/S2DS/s2ds.zip::train/425_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0004.png,data/feasibility_v0/annotations/s2ds/s2ds_0004.png
s2ds_0005,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/106.png,106,S2DS:106,S2DS:106,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/106.png,datasets/building-target/S2DS/s2ds.zip::train/106_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0005.png,data/feasibility_v0/annotations/s2ds/s2ds_0005.png
s2ds_0006,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/341.png,341,S2DS:341,S2DS:341,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/341.png,datasets/building-target/S2DS/s2ds.zip::train/341_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0006.png,data/feasibility_v0/annotations/s2ds/s2ds_0006.png
s2ds_0007,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/266.png,266,S2DS:266,S2DS:266,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/266.png,datasets/building-target/S2DS/s2ds.zip::train/266_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0007.png,data/feasibility_v0/annotations/s2ds/s2ds_0007.png
s2ds_0008,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/393.png,393,S2DS:393,S2DS:393,train,unknown,concrete structures,semantic mask,corrosion|efflorescence,efflorescence_leaching|rust_staining,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/393.png,datasets/building-target/S2DS/s2ds.zip::train/393_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0008.png,data/feasibility_v0/annotations/s2ds/s2ds_0008.png
s2ds_0009,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/381.png,381,S2DS:381,S2DS:381,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/381.png,datasets/building-target/S2DS/s2ds.zip::train/381_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0009.png,data/feasibility_v0/annotations/s2ds/s2ds_0009.png
s2ds_0010,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/398.png,398,S2DS:398,S2DS:398,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/398.png,datasets/building-target/S2DS/s2ds.zip::train/398_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0010.png,data/feasibility_v0/annotations/s2ds/s2ds_0010.png
s2ds_0011,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/039.png,039,S2DS:039,S2DS:039,train,unknown,concrete structures,semantic mask,efflorescence,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/039.png,datasets/building-target/S2DS/s2ds.zip::train/039_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0011.png,data/feasibility_v0/annotations/s2ds/s2ds_0011.png
s2ds_0012,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/452.png,452,S2DS:452,S2DS:452,train,unknown,concrete structures,semantic mask,crack|efflorescence,crack|efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:efflorescence,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/452.png,datasets/building-target/S2DS/s2ds.zip::train/452_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0012.png,data/feasibility_v0/annotations/s2ds/s2ds_0012.png
s2ds_0013,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/257.png,257,S2DS:257,S2DS:257,train,unknown,concrete structures,semantic mask,corrosion,rust_staining,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/257.png,datasets/building-target/S2DS/s2ds.zip::train/257_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0013.png,data/feasibility_v0/annotations/s2ds/s2ds_0013.png
s2ds_0014,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/383.png,383,S2DS:383,S2DS:383,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/383.png,datasets/building-target/S2DS/s2ds.zip::train/383_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0014.png,data/feasibility_v0/annotations/s2ds/s2ds_0014.png
s2ds_0015,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/330.png,330,S2DS:330,S2DS:330,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/330.png,datasets/building-target/S2DS/s2ds.zip::train/330_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0015.png,data/feasibility_v0/annotations/s2ds/s2ds_0015.png
s2ds_0016,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/153.png,153,S2DS:153,S2DS:153,train,unknown,concrete structures,semantic mask,corrosion,rust_staining,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/153.png,datasets/building-target/S2DS/s2ds.zip::train/153_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0016.png,data/feasibility_v0/annotations/s2ds/s2ds_0016.png
s2ds_0017,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/042.png,042,S2DS:042,S2DS:042,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/042.png,datasets/building-target/S2DS/s2ds.zip::train/042_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0017.png,data/feasibility_v0/annotations/s2ds/s2ds_0017.png
s2ds_0018,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/419.png,419,S2DS:419,S2DS:419,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/419.png,datasets/building-target/S2DS/s2ds.zip::train/419_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0018.png,data/feasibility_v0/annotations/s2ds/s2ds_0018.png
s2ds_0019,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/088.png,088,S2DS:088,S2DS:088,train,unknown,concrete structures,semantic mask,corrosion|spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/088.png,datasets/building-target/S2DS/s2ds.zip::train/088_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0019.png,data/feasibility_v0/annotations/s2ds/s2ds_0019.png
s2ds_0020,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/311.png,311,S2DS:311,S2DS:311,train,unknown,concrete structures,semantic mask,corrosion,rust_staining,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/311.png,datasets/building-target/S2DS/s2ds.zip::train/311_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0020.png,data/feasibility_v0/annotations/s2ds/s2ds_0020.png
s2ds_0021,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/264.png,264,S2DS:264,S2DS:264,train,unknown,concrete structures,semantic mask,corrosion,rust_staining,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/264.png,datasets/building-target/S2DS/s2ds.zip::train/264_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0021.png,data/feasibility_v0/annotations/s2ds/s2ds_0021.png
s2ds_0022,S2DS,official-archive,datasets/building-target/S2DS/s2ds.zip::train/416.png,416,S2DS:416,S2DS:416,train,unknown,concrete structures,semantic mask,corrosion,rust_staining,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:corrosion,,zip_member,datasets/building-target/S2DS/s2ds.zip::train/416.png,datasets/building-target/S2DS/s2ds.zip::train/416_lab.png,,data/feasibility_v0/images/s2ds/s2ds_0022.png,data/feasibility_v0/annotations/s2ds/s2ds_0022.png
